source_id,calories_kcal,proteines_g,glucides_g,lipides_g,fibres_g,sucres_g,ag_satures_g,ag_monoinsatures_g,ag_polyinsatures_g,cholesterol_mg,calcium_mg,fer_mg,magnesium_mg,phosphore_mg,potassium_mg,sodium_mg,zinc_mg,cuivre_mg,selenium_ug,iode_ug,vitamine_a_ug,beta_carotene_ug,vitamine_d_ug,vitamine_e_mg,vitamine_k_ug,vitamine_c_mg,vitamine_b1_mg,vitamine_b2_mg,vitamine_b3_mg,vitamine_b5_mg,vitamine_b6_mg,vitamine_b9_ug,vitamine_b12_ug
32136,420.8,9.92,71.2,10.7,1.44,,4.2,0.2,2.7,,0.56,0.068,1.57,3.61,,,,,,,4.09,3.65,1.65,,0.027,0.29,0.2,1.47,0.56,0.96,,,
32138,369.0,9.5,61.7,6.9,1.94,20.6,8.15,0.1,0.56,,0.18,0.08,1.4,2.84,0.01,0.01,0.01,,,,2.12,2.92,1.48,0.01,0.01,0.12,0.07,0.54,0.23,0.96,,,
32139,424.0,6.96,67.3,12.8,1.74,27.7,3.46,1.4,0.5,,0.43,0.046,2.05,4.54,,,0.0078,1.86,57.9,0.36,5.55,4.57,2.11,,0.033,0.35,0.25,1.23,0.5,2.77,252.0,5.67,82.7
32140,366.0,11.0,58.0,7.7,1.73,1.84,0.2,0.2,0.2,,0.1,0.042,1.9,2.25,,,,,50.0,0.35,1.36,2.25,1.94,,,,,,0.013,1.24,,3.8,
32141,401.0,9.2,60.7,11.6,1.81,21.1,6.38,0.074,1.01,1.79,0.33,0.07,1.89,4.84,0.005,0.005,0.005,,,,4.29,4.97,1.96,0.005,0.015,0.24,0.14,1.12,0.46,1.98,,,
31100,382.0,7.06,79.5,3.2,2.82,28.1,1.07,0.44,1.29,1.5,0.52,0.02,0.33,0.89,0.01,0.01,0.01,,752.0,,1.74,0.92,0.35,0.01,0.01,0.02,0.02,0.23,0.13,0.79,,9.65,7.0
31101,379.0,6.13,72.8,6.53,2.0,30.2,,,,1.98,,,,,,,,,511.0,,3.5,0.53,0.73,,,,,,,,,8.05,20.0
31102,418.0,5.99,72.9,10.9,2.01,32.4,4.1,0.8,2.76,1.75,,,,,,,,,607.0,,6.65,0.99,0.99,,,,,,,,432.0,6.94,
31104,386.0,5.9,65.3,11.2,2.26,8.5,,,,7.13,,,0.2,,,,,,281.0,0.57,9.6,0.73,0.2,,,,,,,,,6.55,43.0
31106,451.0,6.55,73.0,14.9,1.49,32.9,6.19,2.06,5.82,6.6,2.49,0.1,0.88,3.39,0.013,0.0049,0.0049,3.3,260.0,0.28,7.37,3.45,0.98,0.017,0.028,0.084,0.11,0.78,0.36,3.49,249.0,3.1,4.0
31113,377.0,5.49,73.5,7.07,1.44,29.6,11.6,0.16,8.81,6.45,0.3,0.13,0.96,2.23,0.0051,0.0051,0.0072,,84.0,0.38,3.44,2.23,1.09,0.0039,0.023,0.25,0.2,0.75,0.31,1.59,306.0,2.18,20.0
31114,444.0,8.69,60.6,18.2,1.3,20.4,5.7,0.1,10.6,3.9,0.58,0.12,2.74,10.2,0.01,0.01,0.01,,37.0,0.32,4.03,10.4,2.87,0.01,0.01,0.03,0.02,0.02,0.07,3.19,304.0,1.7,7.0
31115,410.6,5.7,70.4,11.8,1.15,34.8,11.1,,6.0,,1.92,0.025,0.62,,0.015,0.015,0.015,,,,7.45,3.21,0.65,0.015,0.029,0.28,0.23,1.77,0.78,2.27,,,
19688,169.0,2.83,23.6,3.86,0.65,18.2,,,0.63,,,0.013,0.16,,,,,,,,2.77,0.71,0.17,,,,,,,,,,
23000,395.3,5.27,53.5,17.8,1.17,32.0,4.01,0.5,1.64,,1.22,0.81,2.17,7.49,0.01,0.0047,0.0057,85.8,65.4,0.12,5.36,7.65,3.01,0.12,0.43,0.058,0.12,0.3,0.49,2.65,,1.24,11.5
23005,350.3,5.44,26.1,24.9,0.92,16.2,0.2,2.0,0.2,,1.88,0.17,1.64,7.47,0.03,0.01,0.01,109.0,73.0,0.11,13.1,8.27,1.89,0.59,0.39,0.27,0.48,0.77,1.94,6.33,190.0,0.66,20.0
23006,324.3,4.13,34.2,19.0,0.83,29.5,4.3,1.6,1.4,,3.04,0.07,0.48,4.32,0.02,0.01,0.01,61.7,53.0,0.24,12.4,4.84,0.58,0.41,0.27,0.22,0.36,0.96,1.51,5.3,71.0,2.7,20.0
23007,251.7,3.87,31.6,12.2,0.49,25.1,2.91,1.36,0.77,,0.83,0.072,0.78,3.4,,,,87.0,42.3,0.1,6.51,3.4,,0.28,0.14,0.14,0.26,0.61,1.09,3.16,70.0,0.8,3.0
23008,395.2,5.19,39.6,24.0,0.81,35.1,0.7,0.6,0.3,,3.29,0.1,2.13,6.5,0.02,0.01,0.01,80.2,42.0,0.29,13.4,7.19,2.31,0.33,0.21,0.23,0.35,1.37,1.5,5.78,65.6,3.2,20.0
23009,259.5,3.31,26.7,15.5,0.59,17.3,7.8,0.5,0.5,,1.26,0.056,,3.4,0.025,0.0055,,61.0,57.1,1.0,8.3,3.94,0.83,0.4,0.25,0.17,0.33,0.51,1.27,3.88,54.9,1.0,10.0
23021,243.3,2.25,36.3,9.9,0.41,29.9,3.22,0.73,0.83,,1.07,0.05,0.26,2.08,0.01,0.01,0.01,47.0,24.0,0.04,6.42,2.42,0.33,0.26,0.17,0.11,0.24,0.34,1.0,3.05,122.0,0.7,10.0
23022,292.1,5.31,59.4,3.7,0.74,37.6,0.2,3.0,0.2,,0.11,0.035,0.25,0.62,,,,14.8,56.9,,2.11,0.98,0.4,0.0046,0.015,0.15,0.13,0.89,0.36,0.44,61.0,,
23024,429.6,10.0,49.7,21.2,1.13,45.2,1.06,0.2,0.2,,,,,,,,,19.3,81.0,0.3,4.46,12.3,3.39,,,,,,,,73.0,1.5,2.0
23030,316.9,4.2,30.7,19.7,0.71,23.7,1.8,1.1,1.0,,,,,,,,,89.0,58.3,1.0,,,,,,,,,,,90.0,1.6,10.0
23032,458.0,5.94,50.6,25.4,1.46,35.1,0.97,0.34,0.75,2.9,2.83,1.12,3.33,11.5,0.02,0.01,0.01,67.6,42.0,0.36,7.32,12.3,4.47,0.07,0.05,0.04,0.06,0.11,0.26,3.6,179.0,5.0,12.0
23033,449.5,4.46,53.7,24.1,0.52,47.5,,,,,0.59,,,0.87,,,,,18.8,,21.2,0.89,0.16,,0.16,1.75,1.3,9.65,3.57,1.55,,1.0,
23050,256.0,5.9,56.3,0.8,2.44,,,,,,0.005,,,,,,,,140.0,0.078,0.12,0.071,0.37,,,,,,0.001,0.11,,0.52,25.0
23080,438.2,5.94,46.0,25.6,0.84,26.8,0.23,0.12,0.13,,2.47,0.15,0.82,5.64,0.06,0.01,0.02,178.0,23.0,0.05,15.8,6.58,1.13,0.89,0.6,0.38,0.6,0.78,2.48,7.12,145.0,0.68,20.0
23081,431.7,5.94,48.2,23.9,1.38,26.4,0.33,0.1,0.27,,2.13,0.13,0.76,4.96,0.05,0.01,0.02,164.0,19.0,0.06,15.2,5.88,1.03,0.69,0.46,0.29,0.68,0.82,2.54,7.14,390.0,0.74,20.0
23082,374.4,5.38,54.7,14.9,1.69,26.8,0.18,0.17,0.21,,0.39,0.94,2.73,8.14,0.01,0.01,0.01,48.6,15.0,0.05,1.59,8.8,3.68,0.01,0.01,0.01,0.01,0.02,0.05,0.97,461.0,0.52,
23103,427.7,5.0,54.0,21.3,0.8,,,,,,1.86,0.38,3.17,4.83,,,,,,,8.64,7.52,3.65,,,0.11,0.35,1.16,1.1,3.44,,0.4,
23121,220.5,5.13,32.0,8.0,1.08,21.5,5.19,1.93,0.27,,0.7,0.06,0.37,1.86,0.02,0.01,0.01,68.4,71.0,0.08,4.79,2.16,0.46,0.26,0.16,0.09,0.18,0.23,0.73,2.29,174.0,0.45,20.0
23122,443.9,5.81,48.7,25.1,1.12,20.5,4.64,0.39,0.87,,2.56,0.15,0.54,4.9,0.03,0.01,0.02,77.9,20.0,0.06,16.7,5.78,0.81,0.86,0.58,0.37,0.62,0.85,2.74,7.53,561.0,0.49,20.0
23200,307.7,2.94,71.5,1.1,0.87,38.2,18.8,0.1,3.18,,0.03,0.06,0.22,0.52,0.01,0.01,0.01,2.0,4.0,0.11,0.18,0.55,0.28,0.01,0.01,0.01,0.01,0.02,0.01,0.12,76.0,1.1,2.0
23220,342.5,4.0,76.0,2.5,0.83,44.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,
23300,458.9,10.4,49.2,24.5,1.04,39.6,14.9,0.2,0.2,,0.79,0.077,5.26,13.8,0.012,,,37.0,98.3,0.4,4.7,13.9,5.34,0.057,0.041,0.023,0.065,0.093,0.22,3.22,46.0,1.5,20.0
23301,473.9,8.55,60.2,22.1,0.84,32.0,0.4,1.0,0.2,,1.02,0.22,3.68,9.78,0.011,,,,68.2,0.2,7.78,9.88,3.94,0.045,0.037,0.05,0.08,0.37,0.38,5.7,140.0,1.0,40.0
23455,324.9,4.5,25.2,22.9,0.71,16.7,0.53,2.1,0.18,,2.03,0.1,0.72,5.09,0.04,0.01,0.01,92.5,71.6,1.0,14.5,5.94,0.92,0.61,0.47,0.3,0.6,0.75,2.27,7.01,216.0,1.0,10.0
23456,347.7,4.63,22.9,26.4,0.83,8.9,0.5,1.8,0.5,,2.04,0.12,,4.94,0.041,0.0092,,122.0,71.6,1.0,13.6,5.82,1.07,0.65,0.4,0.25,0.52,0.74,2.06,6.56,230.0,1.0,10.0
23457,222.5,4.31,34.9,7.3,0.8,13.5,2.6,1.7,0.5,,0.55,0.022,0.51,1.77,0.0084,0.00059,,63.0,71.6,1.0,3.38,1.98,0.54,0.099,0.062,0.062,0.093,0.28,0.38,1.77,201.0,1.0,10.0
23477,255.7,5.78,31.6,11.8,1.12,18.9,0.8,2.8,0.2,,0.87,0.033,0.94,2.62,0.079,0.00042,0.015,99.7,68.4,0.066,5.49,4.58,1.07,0.13,0.079,0.07,0.14,0.26,0.34,3.62,,1.18,24.0
23479,201.1,2.94,30.0,7.7,0.75,18.7,6.0,1.1,1.4,,0.65,0.06,0.37,1.75,0.01,0.01,0.01,34.0,42.0,0.06,4.8,1.96,0.44,0.19,0.12,0.08,0.15,0.28,0.64,2.59,180.0,0.43,
23481,313.0,4.44,38.7,15.0,0.64,25.8,2.34,0.29,0.29,0.5,1.13,0.08,0.9,4.0,0.02,0.01,0.03,71.4,39.0,0.08,8.37,4.53,1.07,0.36,0.24,0.15,0.33,0.4,1.27,4.27,152.0,0.57,20.0
23485,378.9,5.0,42.7,20.9,0.46,30.1,2.1,0.5,0.5,,1.41,0.083,0.88,3.61,0.038,,0.021,121.0,25.2,1.0,10.7,4.12,1.01,0.26,0.18,0.12,0.24,0.43,1.05,4.12,58.4,1.2,10.0
23490,220.0,2.52,32.7,8.79,0.63,20.7,4.3,0.2,2.24,,0.68,0.05,0.55,,0.012,0.012,0.012,19.0,4.5,0.1,4.66,3.53,0.6,0.072,0.068,0.056,0.13,0.22,0.6,2.65,194.0,0.55,3.0
23491,315.0,3.19,31.0,19.8,0.6,,7.2,0.5,0.5,,1.4,0.13,,4.65,0.015,0.0043,,29.0,53.6,1.0,9.04,5.17,1.51,0.33,0.22,0.22,0.35,0.93,1.29,4.05,59.7,0.51,10.0
23493,229.5,2.19,33.8,9.5,0.37,19.0,3.66,0.1,1.06,,0.88,0.05,0.3,1.82,0.01,0.01,0.01,0.5,8.6,0.1,6.25,2.14,0.37,0.37,0.24,0.15,0.25,0.32,1.02,2.86,,0.3,50.0
23494,273.0,3.18,41.0,10.7,0.72,17.4,6.54,0.2,1.98,,0.87,0.02,0.41,2.67,,,,39.8,25.0,,6.43,2.67,,0.27,0.17,0.11,0.26,0.31,1.01,3.04,182.0,6.0,
23495,229.8,3.5,38.5,6.87,0.57,20.9,5.0,0.2,1.3,,0.56,0.094,0.45,1.67,0.0065,,,14.8,,,3.85,1.9,0.59,0.18,0.097,0.065,0.16,0.19,0.6,1.79,61.0,,
23496,241.3,2.31,37.1,9.3,0.44,24.9,5.5,0.2,0.5,,0.82,0.07,0.55,1.78,0.03,0.01,0.01,39.6,9.4,0.05,5.98,2.09,0.66,0.4,0.24,0.14,0.22,0.27,0.86,2.87,100.0,0.33,20.0
23497,463.7,5.94,40.9,30.7,0.95,22.7,1.8,1.0,0.5,,4.67,0.12,1.24,6.87,0.03,0.01,0.01,82.9,53.0,0.32,18.9,6.87,2.64,0.69,0.43,0.31,0.57,0.7,2.36,8.56,110.0,4.7,20.0
23499,297.9,3.72,46.9,10.6,0.84,24.6,6.32,0.32,4.37,,,,,,,,,60.0,26.2,0.051,4.74,4.66,0.57,,,,,,,,,0.45,5.0
23525,233.5,3.76,29.2,11.3,0.74,18.4,0.12,2.79,0.51,,1.01,0.07,0.37,2.47,0.01,0.01,0.01,53.4,72.0,0.02,7.16,2.84,0.47,0.35,0.23,0.14,0.26,0.34,1.09,3.53,188.0,0.35,20.0
23531,193.2,5.16,28.2,6.64,0.54,21.7,10.2,0.2,0.8,,0.55,0.056,0.67,2.02,0.06,,,74.5,37.6,0.1,3.34,2.11,0.83,0.13,0.076,0.035,0.085,0.097,0.32,1.5,,0.75,50.0
23585,435.8,5.74,54.6,21.6,1.3,32.2,1.71,0.5,1.51,,1.48,1.39,3.1,10.5,0.005,0.005,0.005,110.0,153.0,0.15,5.6,10.5,4.49,0.025,1.27,0.026,0.035,0.25,0.17,2.34,,1.73,10.0
23586,433.6,6.19,48.2,24.0,1.19,33.4,0.72,0.2,1.64,,2.9,1.46,3.13,10.4,0.005,0.005,0.005,127.0,,,7.88,10.4,4.6,0.005,0.005,0.0068,0.0068,0.0043,0.016,3.09,61.0,,
23588,423.3,5.87,51.8,21.4,0.67,26.9,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,
23589,237.1,6.17,27.0,11.6,0.79,19.5,3.21,3.21,0.3,,1.34,0.03,0.53,,,,0.005,55.0,51.0,0.02,5.16,4.91,0.97,0.19,0.072,0.064,0.13,0.11,0.68,2.57,,0.63,10.0
23594,382.8,5.7,57.6,14.4,0.68,27.1,,,,,,,,,,,,,31.4,,1.6,,,,,,,,,,,,
23680,348.9,5.0,29.8,23.3,0.61,9.9,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,
23684,434.0,7.6,33.4,30.0,1.2,15.6,0.5,0.5,0.5,,2.24,0.1,1.58,8.11,0.029,0.011,,90.0,58.7,1.0,14.0,8.99,1.75,0.76,0.44,0.26,0.56,0.7,2.2,6.45,428.0,1.1,10.0
23799,250.9,6.49,40.0,7.21,1.12,19.1,0.7,2.3,0.2,,0.46,0.0047,0.063,0.24,0.0035,0.01,0.0023,60.9,75.0,0.04,6.5,0.24,0.074,0.07,0.04,0.04,0.05,0.05,0.17,1.3,323.0,0.56,20.0
23800,393.3,8.5,58.1,14.1,2.27,28.1,2.83,1.72,0.24,,1.03,0.3,1.21,4.5,0.03,0.01,0.01,54.7,63.0,0.12,6.51,5.05,1.55,0.32,0.2,0.13,0.22,0.28,0.93,3.21,,0.8,11.0
23801,157.8,5.95,30.1,1.51,2.27,1.08,0.3,0.2,0.2,,0.037,0.023,0.39,0.34,0.0001,,,0.7,21.6,0.3,0.33,0.34,0.42,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.23,1020.0,1.8,20.0
23802,365.4,4.03,57.4,13.3,0.8,28.1,3.6,0.9,0.2,,1.12,0.07,0.43,2.66,0.02,0.01,0.01,53.1,27.0,0.08,7.55,2.66,0.52,0.41,0.24,0.18,0.31,0.4,1.3,3.6,189.0,0.44,20.0
23803,391.9,4.3,63.3,13.5,0.43,42.0,,,,,,,,,,,,,,,9.1,,,,,,,,,,,,
23815,403.5,6.62,58.7,15.8,1.54,31.0,,,,,0.65,0.05,0.62,1.25,0.034,,,,82.5,0.087,9.38,1.39,0.7,0.53,0.26,0.083,0.16,0.17,0.52,1.78,,,
23820,293.7,6.51,54.0,5.74,1.86,19.4,,,,,,,,,,,,41.3,49.8,0.062,3.36,1.55,0.53,,,,,,,,,0.77,1.82
23821,381.0,8.1,54.3,14.6,2.04,20.4,,,,,,,,,,,,43.8,72.6,0.2,7.21,5.34,1.34,,,,,,,,,2.43,3.68
23829,444.1,6.43,58.7,20.4,1.59,38.2,0.2,2.9,0.2,,1.28,0.16,6.4,7.02,0.01,0.01,0.01,53.6,71.0,0.24,5.52,7.02,6.57,0.15,0.097,0.089,0.13,0.32,0.55,2.91,497.0,2.9,20.0
23830,347.6,5.35,66.7,6.6,1.02,30.8,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
23849,455.0,4.56,67.0,18.3,1.06,37.0,10.5,0.1,7.1,,1.19,0.1,2.94,6.05,0.01,0.01,0.01,15.6,17.0,0.11,8.0,6.3,3.04,0.12,0.08,0.05,0.1,0.14,0.49,5.64,250.0,0.91,
23850,297.0,8.0,36.1,13.4,1.48,4.8,0.3,0.9,0.5,,0.82,0.4,1.66,4.85,0.03,0.01,0.01,82.0,48.0,0.1,5.12,5.37,2.1,0.22,0.14,0.07,0.16,0.2,0.71,2.6,452.0,0.89,20.0
23851,465.2,7.1,52.5,25.2,0.82,32.0,,,,,,,,,,,,,2.8,,11.4,,,,,,,,,,,,
23852,463.1,6.1,55.9,23.9,0.63,29.4,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,
23853,447.4,5.18,66.4,17.9,1.02,37.6,6.5,0.2,7.7,,0.74,0.048,1.36,5.63,0.005,0.005,0.005,,,,10.1,5.63,1.41,0.005,0.009,0.062,,0.38,0.27,5.98,,,
23854,451.6,6.9,70.0,16.0,0.76,39.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,
23880,404.0,7.25,39.4,23.7,1.53,10.7,2.38,0.3,0.79,,1.0,0.21,3.5,9.12,0.01,0.01,0.01,19.0,24.0,0.09,9.46,9.42,3.71,0.01,0.01,0.02,0.01,0.04,0.2,7.99,578.0,0.68,20.0
23881,378.0,6.36,45.6,18.7,0.92,19.9,3.6,,,,2.11,,,,,0.008,0.01,26.0,30.8,0.081,4.84,10.2,2.38,,,,,,0.087,2.64,,1.76,15.0
23884,362.0,5.65,47.6,16.0,0.82,14.5,,,,,,,,,,,,,39.0,,6.05,7.69,1.59,,,,,,,,,0.6,
23885,420.0,7.31,45.9,22.5,1.42,18.6,1.59,0.6,1.79,,1.11,0.65,4.19,8.26,0.01,0.01,0.01,45.2,80.0,0.19,8.41,8.26,4.84,0.03,0.02,0.04,0.03,0.17,0.21,3.9,472.0,2.0,20.0
23900,351.0,5.04,44.0,17.2,0.95,27.5,3.17,0.83,1.42,,1.51,0.54,1.79,6.77,0.016,0.0038,0.0049,72.7,66.0,0.2,6.97,6.76,2.2,0.18,0.42,0.092,0.16,0.4,0.68,3.48,,1.42,12.0
23909,360.0,4.19,55.2,12.6,1.02,35.8,10.7,0.1,4.13,2.8,0.36,0.9,2.27,6.56,0.01,0.01,0.01,60.8,42.0,0.1,1.6,7.15,3.18,0.02,0.01,0.01,0.02,0.03,0.08,0.95,272.0,0.84,11.0
23925,432.0,5.76,50.5,23.0,1.12,27.9,0.4,0.2,0.4,,0.98,1.01,3.18,10.2,0.02,0.01,0.01,99.8,30.0,0.11,6.11,11.1,4.26,0.01,0.01,0.065,0.033,0.19,0.16,4.68,272.0,1.7,20.0
23930,422.8,5.13,63.9,16.3,0.61,39.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,
23937,398.0,4.61,61.6,14.8,0.85,34.2,9.78,,3.95,,,,,,,,,,,,3.11,2.15,,,,,,,,,,,
23938,449.5,6.2,48.8,25.5,0.94,34.7,0.64,,0.36,,,0.1,,,,,,,,,12.8,9.32,2.26,,,,,,,,,,
23939,459.3,5.31,60.7,21.7,1.0,43.7,9.9,2.9,3.2,,2.09,0.38,1.8,7.48,0.005,0.0029,0.005,63.0,31.3,0.21,9.88,7.94,2.21,0.085,0.049,0.045,0.061,1.02,0.6,5.26,,2.9,30.0
23940,422.2,5.46,53.3,20.8,1.02,35.0,2.65,3.23,3.5,,0.98,0.079,1.44,5.39,0.005,0.005,0.0058,27.0,120.0,0.28,12.3,5.58,1.53,0.017,0.063,0.59,0.45,4.26,1.73,4.2,182.0,3.1,20.0
23941,332.9,4.41,64.2,6.5,0.99,43.9,2.5,0.2,1.4,,0.34,0.44,1.15,2.54,0.0074,0.0082,,62.6,32.7,0.1,0.91,2.68,1.68,0.0074,0.0074,0.0074,0.0074,0.0074,0.061,0.51,,0.7,8.0
23950,428.6,5.59,48.9,23.4,2.24,27.9,0.2,0.43,0.43,,1.05,0.99,3.15,10.4,0.005,0.005,0.017,84.0,27.6,1.0,4.13,10.8,4.2,0.005,0.0029,0.02,0.013,0.1,0.086,2.86,294.0,2.0,10.0
24630,462.3,5.6,52.6,25.5,1.04,27.4,1.3,0.2,1.3,,2.23,0.15,0.98,5.59,0.05,0.01,0.01,163.0,20.0,0.06,15.7,6.55,1.25,0.81,0.5,0.31,0.63,0.78,2.53,7.41,256.0,0.67,20.0
24631,454.3,6.06,51.5,24.9,1.39,29.0,1.2,0.9,1.3,,2.24,1.19,3.14,10.7,0.01,0.01,0.01,89.8,36.0,0.13,7.48,11.7,4.35,0.19,0.12,0.09,0.15,0.18,0.63,3.54,358.0,2.1,20.0
24632,461.6,5.2,53.5,25.2,1.19,23.8,1.2,0.3,1.3,,0.73,1.8,4.48,13.9,0.01,0.01,0.01,85.3,19.0,0.04,2.49,15.1,6.31,0.01,0.01,0.01,0.01,0.01,0.02,1.49,380.0,0.59,20.0
24663,304.5,4.9,37.7,14.9,0.59,21.2,2.8,0.3,1.3,,0.98,0.06,1.3,4.88,0.01,0.01,0.01,64.8,37.0,0.11,7.2,5.38,1.38,0.31,0.2,0.13,0.25,0.33,1.01,3.78,95.4,0.57,20.0
24664,460.2,9.1,44.3,27.4,1.12,34.6,0.3,0.2,0.2,,1.84,0.11,2.44,8.86,0.02,0.01,0.01,57.9,54.0,0.13,13.3,9.71,2.63,0.61,0.41,0.26,0.53,0.67,2.13,6.39,150.0,0.01,20.0
24665,419.2,5.78,60.1,17.3,0.5,37.4,,,,,,,,,,,,,,,7.37,,,,,,,,,,,,
24666,292.0,3.88,43.7,11.3,0.8,28.8,0.5,0.5,0.5,,0.82,0.1,,2.67,0.0032,0.0017,,27.0,67.4,1.0,5.27,2.92,0.74,0.12,0.076,0.057,0.1,0.2,0.45,3.3,0.3,1.0,10.0
39500,247.6,2.7,32.2,12.0,0.71,25.3,2.08,3.58,1.56,,1.59,0.053,0.57,2.9,,0.0046,0.0038,8.36,85.1,0.062,8.42,2.6,0.6,0.14,0.093,0.48,0.42,2.02,1.22,3.03,106.0,2.13,11.8
31035,359.0,5.12,35.8,21.4,1.2,27.7,2.47,4.42,1.43,0.016,2.37,0.07,1.26,4.25,0.017,,,8.8,145.0,0.2,15.2,4.41,1.35,0.18,0.14,0.4,0.35,1.72,1.12,4.6,153.0,1.1,16.0
39503,328.0,3.42,33.4,19.8,0.86,27.9,1.2,5.13,1.73,,3.26,0.057,0.55,4.67,,0.0076,0.01,17.5,93.8,0.14,13.3,5.05,0.88,0.35,0.15,0.38,0.44,0.47,1.18,4.98,130.0,6.33,3.63
39509,286.7,3.51,37.8,13.5,0.89,25.7,2.65,3.41,1.16,,0.78,0.06,0.61,2.33,0.01,0.01,0.01,6.2,109.0,,9.77,2.41,0.67,0.01,0.07,0.79,0.45,3.77,1.6,2.27,106.0,0.95,22.0
39515,190.2,2.55,26.1,8.4,0.75,21.9,1.18,4.69,2.21,,0.81,0.03,0.25,1.73,0.01,0.01,0.01,39.3,99.3,0.032,5.44,2.0,0.28,0.26,0.17,0.12,0.23,0.4,0.9,2.4,233.0,0.14,20.0
39517,124.4,3.45,22.7,2.2,0.73,20.7,1.37,4.06,0.36,,0.22,0.02,0.03,0.43,0.01,0.01,0.01,,,,1.44,0.5,0.05,0.07,0.05,0.07,0.07,0.06,0.23,0.63,,,
39520,224.5,3.05,29.0,10.7,0.17,24.4,,,,,,,,,,,,,,,6.36,,,,,,,,,,,,
39521,274.7,4.21,24.2,17.9,0.95,21.9,1.39,3.98,1.0,,1.99,0.08,0.61,3.71,0.04,0.03,0.04,73.0,110.0,0.11,10.8,3.71,0.8,0.55,0.32,0.27,0.4,0.66,1.64,4.99,130.0,1.3,20.0
39522,352.6,4.2,38.5,20.2,0.29,25.6,,,,,,,,,,,,,,,15.1,,,,,,,,,,,,
39523,233.9,3.21,26.7,12.7,0.68,22.1,3.28,4.53,2.33,,,,,,,,,,,,9.2,,,,,,,,,,122.0,,
39527,167.0,2.87,24.9,6.21,0.74,21.5,1.25,4.47,1.56,,0.6,0.026,0.17,1.27,0.005,0.005,0.005,39.3,99.3,0.032,4.03,1.47,0.2,0.19,0.13,0.1,0.17,0.28,0.66,1.78,233.0,0.14,10.0
39531,161.7,1.87,25.2,5.94,0.7,22.0,,,2.8,,,0.023,0.11,,,,,,119.0,,4.12,1.36,0.13,,,,,,,,,,
31013,106.8,0.28,25.7,0.32,0.25,23.1,0.4,0.2,2.6,,,,,,,,,,3.6,0.01,0.094,,,,,,,,,,3.6,0.03,20.0
39524,127.3,0.47,29.6,0.78,0.4,25.0,,,,,0.038,0.0063,0.038,0.29,,0.0028,0.0028,1.0,54.0,0.028,0.45,0.29,0.044,0.021,0.0029,0.004,,0.026,0.082,0.28,,0.14,1.0
39525,,,27.0,2.5,0.04,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
39526,85.3,0.067,20.8,0.2,0.25,20.1,2.1,0.2,1.0,,,,,,,,,,5.8,0.01,0.19,,,,,,,,,,3.6,0.01,20.0
39528,226.2,2.08,39.3,6.74,0.051,27.6,,,,,,,,,,,,,,,4.47,,,,,,,,,,,,
23472,286.0,5.38,31.4,14.9,1.08,19.0,0.95,2.97,1.08,,1.89,0.06,1.21,3.93,0.03,0.01,0.01,115.0,82.7,0.4,8.39,4.31,1.31,0.27,0.18,0.12,0.21,0.3,0.89,4.31,,1.0,30.0
39401,119.0,2.06,18.8,3.62,0.53,18.2,,,,,,,,,,,,10.2,62.3,0.093,1.62,1.4,0.41,,,,,,,,,0.57,11.2
39502,275.0,3.18,40.5,10.7,0.39,33.7,3.2,1.5,2.6,,0.59,0.03,0.15,1.27,0.01,0.01,0.01,27.7,38.0,0.02,6.53,1.56,0.24,0.21,0.13,0.09,0.17,0.21,0.67,1.9,57.9,0.25,20.0
39512,230.0,2.57,32.6,9.7,0.73,24.9,2.4,4.87,3.63,,,,,,,,,,,,6.8,,,,,,,,,,158.0,,
39516,262.0,2.71,26.2,16.1,0.6,21.9,,,3.4,,0.76,0.1,0.31,1.18,,,7.5e-05,,,,13.3,1.5,0.41,,,,0.46,7.21,3.12,1.73,,,
39518,212.0,3.6,34.8,6.5,0.59,32.7,2.7,3.2,1.6,,0.48,0.02,0.34,1.47,0.02,0.01,0.01,52.5,61.0,0.03,3.9,1.65,0.38,0.12,0.08,0.14,0.18,0.72,0.61,1.48,110.0,0.28,20.0
39519,197.0,2.74,23.5,9.57,0.71,21.0,,,,,,,,,,,,13.0,49.3,0.2,5.19,3.31,0.58,,,,,,,,,2.43,4.16
39529,264.0,4.93,25.3,15.2,0.74,20.5,,5.1,1.8,,0.72,0.026,1.96,,0.00028,0.00028,0.00028,22.7,95.0,0.15,11.0,0.026,2.19,0.16,0.11,0.079,0.17,0.2,0.64,2.34,200.0,0.54,20.0
39530,133.0,0.14,29.1,1.77,0.034,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
39532,221.0,3.04,28.6,10.0,0.12,25.6,,,,,,,,,,,,,,,7.74,,,,,,,,,,,,
39533,226.0,2.47,30.0,10.4,0.19,25.6,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,
