id,canonical_food_id,cultivar_name,synonyms,notes,created_at,updated_at,density_g_per_ml,grams_per_unit
1286,2054,Leghorn,{Livourne},"Race italienne, pondeuse productive",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1283,2054,Marans,"{""Poule de Marans""}","Race vendéenne, chair de qualité, œufs extra-roux",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1289,2054,Orpington,"{""Poule Orpington""}","Race anglaise, chair abondante",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1287,2054,Plymouth Rock,{Plymouth},"Race américaine classique, bonne chair",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1285,2054,Rhode Island Red,"{""Rhode Island""}","Race américaine polyvalente, chair de bonne qualité",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1288,2054,Sussex,"{""Poule Sussex""}","Race anglaise, chair blanche et tendre",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1189,2056,Cherry Red,"{""Rouge Cerise""}","Rhubarbe américaine tiges rouge cerise brillant, chair tendre rouge, saveur douce fruitée",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1185,2056,Frambozen Rood,"{""Rouge Framboise""}","Rhubarbe hollandaise tiges rouge vif, chair rose tendre, saveur fruitée framboise, excellente confiture",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1190,2056,German Wine,"{""Vin d'Allemagne""}","Rhubarbe allemande tiges rouge-vin, chair verte acide, saveur prononcée, excellente cuisson",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1187,2056,Glaskins Perpetual,"{""Perpétuelle de Glaskin""}","Rhubarbe remontante verte, tiges rouge-vert minces, production prolongée, saveur douce peu acide",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1193,2056,Livingstone,,"Rhubarbe écossaise tiges rouge-vert épaisses, chair ferme acidulée, très résistante maladies",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1188,2056,MacDonald,,"Rhubarbe canadienne tiges rouge cramoisi, chair ferme rouge intérieur, saveur intense acidulée",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1192,2056,Sutton's Seedless,"{""Sans Graines de Sutton""}","Rhubarbe peu de graines, tiges rouge-vert charnues, chair tendre peu fibreuse, excellente qualité",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1186,2056,Timperly Early,"{""Précoce de Timperly""}","Rhubarbe précoce anglaise, tiges fines rouge-rose, chair tendre douce, production dès février",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1191,2056,Valentine,,"Rhubarbe rouge uniforme, tiges rouge foncé lisses, chair rouge-rose tendre, saveur douce",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
1184,2056,Victoria,,"Rhubarbe classique britannique, tiges rouge-vert épaisses, chair tendre acidulée, très productive",2025-10-03 18:44:53.982992+00,2025-10-07 14:22:20.970764+00,,
972,2057,Arp,,"Romarin résistant froid, port dressé, feuilles vert gris, très rustique jusqu'à -20°C",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
973,2057,Barbecue,,"Romarin tiges rigides, idéal brochettes, arôme puissant, port dressé vigoureux",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
974,2057,Blue Spire,"{""Flèche Bleue""}","Romarin colonnaire étroit, floraison bleu vif, port dressé fastigié, haies basses",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
975,2057,Gorizia,,"Romarin italien dressé, feuilles larges vert brillant, arôme délicat, floraison bleue",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
541,2049,Electra,,"Poireau d'automne-hiver, fût long et blanc, très résistant",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
976,2057,Hill Hardy,,"Romarin rustique américain, résistant froid, port dressé compact, arôme équilibré",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
969,2057,Officinalis,"{""Romarin Officinal""}","Romarin classique dressé, arôme puissant, feuilles vert foncé, usage culinaire",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
970,2057,Prostrata,"{""Romarin Rampant""}","Romarin rampant couvre-sol, port étalé, floraison bleue, idéal rocaille talus",2025-10-03 18:33:00.055752+00,2025-10-07 14:22:20.970764+00,,
1146,2060,Blanc de Malines,,"Salsifis blanc belge, racine longue régulière, chair tendre sucrée, saveur douce artichaut-huître",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1145,2060,Géant Noir de Russie,,"Scorsonère peau noire épaisse, chair blanche ferme, saveur fine délicate, excellente conservation",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1144,2060,Mammouth,"{""Salsifis Mammouth""}","Salsifis géant racine très longue, chair blanche crémeuse, saveur huître prononcée, très productif",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1148,2060,Noir de Malaga,,"Scorsonère espagnole peau brun-noir, chair ivoire tendre, saveur fine noisette, maturation tardive",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1147,2060,Sandwich Island,"{""Long Blanc""}","Salsifis américain très long, chair blanche ferme, saveur huître subtile, résistant gel",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
485,2065,Amarylla,,"Tomatillo orange-jaune, très sucré et fruité",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
487,2065,Aunt Molly's,"{""Tante Molly""}","Physalis jaune doré sucré, enveloppe papier, se conserve longtemps",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
502,2065,Chinese Lantern,"{""Lanterne Chinoise""}","Physalis décoratif enveloppe rouge-orange, fruit comestible mais fade",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
484,2065,Cisineros,,"Gros tomatillo vert, chair ferme, saveur prononcée",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
493,2065,Coqueret du Pérou,"{""Cape Gooseberry"",""Physalis peruviana""}","Physalis orange en enveloppe, très sucré, riche en vitamine C",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
489,2065,Cossack Pineapple,,"Physalis jaune, saveur ananas-fruit de la passion",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
483,2065,De Milpa,,"Tomatillo mexicain traditionnel vert, petit, très parfumé",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
490,2065,Gigante,,"Gros tomatillo vert, fruits jusqu'à 100g",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
496,2065,Golden Berry,"{""Baie Dorée""}","Physalis orange doré, acidulé-sucré, riche en antioxydants",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
488,2065,Goldie,,"Physalis jaune d'or, très sucré, saveur de fruit tropical",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
481,2065,Grande Rio Verde,,"Gros tomatillo vert, très productif, saveur classique",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
494,2065,Ground Cherry,"{""Cerise de Terre""}","Petit physalis jaune tombant au sol à maturité, très sucré",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
497,2065,Inca Berry,"{""Baie des Incas""}","Physalis péruvien orange, saveur complexe sucrée-acidulée",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
499,2065,Little Lanterns,"{""Petites Lanternes""}",Petit physalis décoratif orange en enveloppe papier,2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
501,2065,Physalis Franchetii,"{""Amour en Cage""}","Physalis ornemental enveloppe orange, petit fruit comestible acidulé",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
486,2065,Pineapple,{Ananas},"Tomatillo jaune, saveur d'ananas, très sucré",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
491,2065,Purple Coban,,"Tomatillo violet foncé du Guatemala, très sucré",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
498,2065,Schönbrunner Gold,,"Physalis autrichien jaune d'or, très productif et sucré",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
495,2065,Strawberry Ground Cherry,,"Physalis jaune, saveur rappelant la fraise",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
482,2065,Toma Verde,,"Tomatillo vert standard, acidulé, excellent en sauce",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
500,2065,Tomatillo Husk Cherry,,"Petit physalis sucré, intermédiaire entre tomatillo et cerise de terre",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
479,2065,Tomatillo Purple,"{""Purple Tomatillo""}","Tomatillo violet, chair verte, plus sucré que le vert",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
478,2065,Tomatillo Verde,"{""Green Tomatillo""}","Tomatillo vert dans enveloppe, acidulé, base de salsa verde mexicaine",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
480,2065,Tomatillo Yellow,"{""Tomatillo Jaune""}","Tomatillo jaune doré, saveur douce et fruitée",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
492,2065,White Tomatillo,"{""Tomatillo Blanc""}","Tomatillo blanc-crème, saveur douce, peu acide",2025-10-03 18:12:28.467299+00,2025-10-07 14:22:20.970764+00,,
1137,2066,Blanc Commun,"{""Topinambour Blanc""}","Topinambour classique tubérisé, peau beige clair, chair blanche, saveur noisette prononcée, très rustique",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1134,2066,Fuseau,,"Topinambour allongé fusiforme, peau fine beige, chair blanche croquante, saveur douce noisette, facile à éplucher",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1135,2066,Patate,"{""Topinambour Patate""}","Topinambour rond trapu, peau rugueuse beige-rose, chair ferme, saveur artichaut-noisette, très productif",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1136,2066,Rouge du Limousin,,"Topinambour peau rouge-pourpre, chair blanche, saveur douce légèrement sucrée, excellent cru",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1139,2066,Sakhalinski Rouge,,"Topinambour russe peau rouge vif, chair blanche, saveur noisette intense, très résistant froid -30°C",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1140,2066,Stampede,,"Topinambour canadien hybride, gros tubercules lisses, chair croquante douce, maturation rapide",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1141,2066,Sugarball,"{""Boule de Sucre""}","Topinambour rond régulier, peau fine dorée, chair très sucrée fondante, saveur mielée",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1138,2066,Violet de Rennes,,"Topinambour peau violet foncé, chair ivoire, saveur artichaut subtile, belle coloration",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1171,8003,Blanc Hyérois,"{""Blanc d'Hyères""}","Artichaut précoce vert pâle, gros capitules tendres, chair douce délicate, production précoce",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1165,8003,Camus de Bretagne,,"Artichaut breton gros rond, capitules vert-gris charnus, cœur volumineux tendre, saveur douce",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1173,8003,Castel,,"Artichaut hybride vert vigoureux, gros capitules réguliers, chair ferme savoureuse, très productif",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1167,8003,Green Globe,"{""Globe Vert""}","Artichaut américain sphérique vert, capitules gros ronds, chair épaisse douce, très productif",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1168,8003,Imperial Star,,"Artichaut californien annuel, capitules moyens verts, production prolongée, résistant chaleur",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1172,8003,Macau,,"Artichaut catalan violet-vert, capitules allongés sans épines, chair tendre sucrée, excellent cru",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1169,8003,Purple Romagna,"{""Violet de Romagne""}","Artichaut italien violet allongé, feuilles pourpres charnues, cœur tendre très savoureux, excellent grillé",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1166,8003,Romanesco,"{""Romanesco C3""}","Artichaut romain violet allongé, feuilles pourpres sans épines, chair tendre délicate, excellent cru",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1170,8003,Vert de Laon,,"Artichaut français vert clair, capitules moyens ronds, chair tendre savoureuse, rustique",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1164,8003,Violet de Provence,,"Artichaut violet petit conique, feuilles pourpres tendres, cœur fondant sucré, excellent cru poivrade",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1154,8004,Argenteuil,,"Asperge blanche française historique, turions gros blancs tendres, saveur douce délicate, AOC",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1163,8004,Atlas,,"Asperge verte hybride vigoureux, très gros turions, chair ferme savoureuse, excellente production",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1160,8004,Backlim,,"Asperge verte hollandaise, turions moyens réguliers, chair croquante douce, longue saison",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1159,8004,Erasmus,,"Asperge blanche hybride, gros turions blancs fermes, chair tendre peu fibreuse, production précoce",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1158,8004,Gijnlim,,"Asperge verte néerlandaise, turions fins réguliers, chair très tendre, saveur fine délicate",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1157,8004,Jersey Giant,"{""Géant du Jersey""}","Asperge verte hybride mâle, gros turions uniformes, chair tendre sucrée, résistant maladies",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1156,8004,Mary Washington,,"Asperge verte américaine classique, turions verts fermes, saveur prononcée, très productive",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1155,8004,Purple Passion,"{""Passion Pourpre""}","Asperge violette sucrée, turions pourpres tendres, saveur douce fruitée, riche anthocyanes",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1161,8004,Thielim,,"Asperge verte tardive, turions fins tendres, saveur prononcée, maturation échelonnée",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1162,8004,Violette de Hollande,,"Asperge turions violet-vert dégradé, chair tendre douce, saveur fine noisette, décorative",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
528,10001,Rose de Lautrec,"{""Ail Rose de Lautrec IGP""}","Ail rose du Tarn IGP, saveur fine, se conserve jusqu'à 1 an",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
532,10001,Rose du Var,,"Ail rose provençal, saveur délicate, conservation moyenne",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
531,10001,Thermidrome,,"Ail blanc précoce, gousses blanches, saveur fine",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
529,10001,Violet de Cadours,,"Ail violet du Gers, saveur prononcée, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
1303,11003,Caille des Blés,"{""Caille commune"",""Common quail""}","Petite volaille, chair fine et délicate",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1143,2066,Dwarf Sunray,"{""Rayon de Soleil Nain""}","Topinambour compact 1,5m, tubercules moyens réguliers, chair blanche sucrée, idéal petit jardin",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1142,2066,Smooth Garnet,"{""Grenat Lisse""}","Topinambour peau lisse grenat, chair blanche juteuse, saveur douce délicate, facile à nettoyer",2025-10-03 18:41:01.751923+00,2025-10-07 14:22:20.970764+00,,
1299,8009,Bronze,"{""Dinde Bronze"",""Bronze turkey""}","Race traditionnelle américaine, plumage bronze, chair savoureuse",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1300,8009,Noire de Sologne,"{""Dinde Noire"",""Sologne turkey""}","Race française rustique, chair fine et goûteuse",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1302,8012,Pintade Blanche,"{""Pintade blanche""}","Variété à plumage blanc, même qualité de chair",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
1301,8012,Pintade Grise,"{""Pintade commune""}","Pintade classique, chair ferme et savoureuse",2025-10-04 12:49:31.810978+00,2025-10-07 14:22:20.970764+00,,
530,10001,Blanc de Lomagne,,"Ail blanc du Sud-Ouest, gousses grosses, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
537,10001,Cristo,,"Ail violet d'automne, rustique, très productif",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
536,10001,Flavor,,"Ail blanc, grosses gousses, saveur marquée",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
533,10001,Germidour,,"Ail blanc d'automne, très productif, bonne conservation",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
534,10001,Messidrome,,"Ail blanc de printemps, précoce, gousses régulières",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
535,10001,Printanor,,"Ail blanc précoce de printemps, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-07 14:22:20.970764+00,,
